s,C, C, m, Pa, 1 / m, 1 / m, kW, m, m, m ^ 2, m ^ 2,
Time,ULT_1,LLT_1,HGT_1,PRS_1,ULOD_1,LLOD_1,HRR_1,FLHGT_1,FBASE_1,FAREA_1,HVENT_1,
760,1136.38137303425,1013.33506097816,0.362988760920037,-5.87691881684963,7.8621940612793,1.36143612861633,2512.28169451543,3.35279532117388,0.3,2.25,1.52,
780,1138.99852944703,1015.88798496182,0.36301473230497,-5.88384585048874,7.74559354782104,1.3389995098114,2515.54441183975,3.35559106374802,0.3,2.25,1.52,
800,1141.3235287317,1018.70893532905,0.362960326599,-5.88442094438975,7.74351692199707,1.33540987968445,2514.24478595008,3.35447770701561,0.3,2.25,1.52,
820,1143.75136891229,1021.17784771095,0.363004317729886,-5.89317737713338,7.65459060668945,1.32007086277008,2518.65617337962,3.35825542971042,0.3,2.25,1.52,
840,1145.98971431429,1023.51545176386,0.362986548183797,-5.89589663187728,7.59029245376587,1.30580198764801,2519.15622500663,3.35868340185382,0.3,2.25,1.52,
860,1148.11720617008,1025.97654807995,0.362968196318531,-5.89885119002039,7.56562757492065,1.29988396167755,2519.75029839131,3.35919177683188,0.3,2.25,1.52,
880,1150.29279426599,1028.1246269734,0.363009095882389,-5.90674405386039,7.48046875,1.28511130809784,2523.76276739221,3.36262354305192,0.3,2.25,1.52,
900,1152.25583965337,1030.29362009835,0.362976740043677,-5.90775631713871,7.44633626937866,1.27623307704926,2523.28383348852,3.36221409477804,0.3,2.25,1.52,
920,1154.19362989388,1032.43219200358,0.36297300658015,-5.91143378901936,7.40894746780396,1.2686094045639,2524.52711453896,3.36327689912207,0.3,2.25,1.52,
940,1156.13841756553,1034.35724909922,0.363000745113586,-5.91744251211288,7.33490085601807,1.25532686710358,2527.52772537304,3.36584064346348,0.3,2.25,1.52,
960,1157.90537619065,1036.33584630894,0.3629724401476,-5.91871443448602,7.31233263015747,1.24916446208954,2527.20410232759,3.36556422540005,0.3,2.25,1.52,
980,1159.67143720009,1038.22367680854,0.362975088888078,-5.92248702121717,7.27075719833374,1.2410386800766,2528.68104076193,3.36682555889778,0.3,2.25,1.52,
1000,1161.4181956436,1039.96685844924,0.362991236231847,-5.92705681355311,7.20937967300415,1.22964370250702,2530.84427978578,3.36867220854881,0.3,2.25,1.52,
1020,1163.03173412159,1041.7664741647,0.362970777781792,-5.92873095901706,7.18870735168457,1.22440135478973,2530.88030763273,3.36870295571204,0.3,2.25,1.52,
1040,1164.64536677651,1043.46238951567,0.362975451575426,-5.93231780666093,7.14802026748657,1.21658372879028,2532.34922482029,3.36995634679262,0.3,2.25,1.52,
1060,1166.22985022297,1045.05406257691,0.36298543060097,-5.93605999851451,7.09642553329468,1.20683562755585,2534.03416337406,3.37139352656382,0.3,2.25,1.52,
1080,1167.70217316238,1046.70409161221,0.362966591192839,-5.9375587506505,7.07940721511841,1.2024519443512,2535.5086442926,3.37265072472393,0.3,2.25,1.52,
1100,1174.97388620719,1039.93339422429,0.364827619225132,-6.10541576627683,5.29052543640137,0.929161250591278,2649.69736465135,3.46871085099842,0.3,2.25,1.52,
1120,1177.05895459617,1040.0639432526,0.364624562869706,-6.10020489933667,5.12383937835693,0.899376749992371,2625.32459871689,3.44841919043714,0.3,2.25,1.52,
1140,1177.65840326404,1041.33945245062,0.365059627754872,-6.11388001316039,5.04483222961426,0.884715557098389,2667.23466620269,3.48324242679527,0.3,2.25,1.52,
1160,1179.41745780227,1041.86780428465,0.365075435885176,-6.13433295692713,4.94588136672974,0.868117034435272,2666.653263673,3.48276159139169,0.3,2.25,1.52,
1180,1181.24432631776,1042.6782013819,0.365153473077718,-6.14502750591192,4.8384428024292,0.849802672863007,2673.82221602979,3.48868611882983,0.3,2.25,1.52,
1200,1182.92298803623,1043.57912759737,0.365205675292992,-6.15213605014011,4.75784778594971,0.83527660369873,2677.98143897276,3.49211899383016,0.3,2.25,1.52,
1220,1184.61209353709,1044.45047621983,0.365285217435073,-6.16154224013197,4.67102575302124,0.820570766925812,2683.83134052126,3.49694188546122,0.3,2.25,1.52,
1240,1186.30944358921,1045.06971135832,0.365377911237426,-6.17185677993075,4.57047986984253,0.80344694852829,2690.40357625653,3.50235278037694,0.3,2.25,1.52,
1260,1187.93160224906,1045.68256235769,0.365444035591926,-6.17976768565034,4.48309803009033,0.787918269634247,2695.31253768682,3.50638913629053,0.3,2.25,1.52,
1280,1189.50447652215,1046.49451043914,0.365511198257902,-6.18796287177921,4.41080808639526,0.775554597377777,2700.39259581119,3.51056153371897,0.3,2.25,1.52,
1300,1191.17294142869,1047.05915646249,0.365586795012287,-6.19790450105022,4.31864023208618,0.759900748729706,2707.21970126867,3.51616142048033,0.3,2.25,1.52,
1320,1192.77596517307,1047.42903176452,0.365680010251052,-6.20769261651417,4.22306966781616,0.743488371372223,2713.65425809626,3.52143157081435,0.3,2.25,1.52,
1340,1194.25191492307,1048.06366184491,0.365730661648096,-6.21425670457718,4.15876245498657,0.731998085975647,2717.55852906005,3.52462566521097,0.3,2.25,1.52,
