s,C, C, m, Pa, 1 / m, 1 / m, kW, m, m, m ^ 2, m ^ 2,
Time,ULT_1,LLT_1,HGT_1,PRS_1,ULOD_1,LLOD_1,HRR_1,FLHGT_1,FBASE_1,FAREA_1,HVENT_1,
1020,1162.41567394304,1041.66924032066,0.362985963655417,-5.92926854443766,7.19068098068237,1.22498369216919,2531.35684622253,3.36910962224646,0.3,2.25,1.52,
1040,1164.0485361881,1043.36398353919,0.362994340994306,-5.9332257740424,7.14545965194702,1.21645069122314,2533.05453820926,3.37055801842976,0.3,2.25,1.52,
1060,1165.62046912857,1044.97731001637,0.362991938475156,-5.93596398601407,7.1012864112854,1.2074579000473,2534.01143536544,3.37137414437018,0.3,2.25,1.52,
1080,1167.11920111425,1046.65126007774,0.362983395903814,-5.93830403441954,7.07899522781372,1.20261490345001,2534.66850011291,3.37193443982368,0.3,2.25,1.52,
1100,1174.23451051769,1041.11879697811,0.364835792594739,-6.1051451779311,5.35135412216187,0.941228747367859,2650.04292702309,3.46899774372937,0.3,2.25,1.52,
1120,1176.86508335962,1041.35488054378,0.364897365758735,-6.11548406179467,5.13981866836548,0.900277078151703,2654.7587894465,3.47291070491102,0.3,2.25,1.52,
1140,1177.39189906624,1042.26015444507,0.365002681451253,-6.11703249682651,5.05770015716553,0.886148035526276,2662.06951151886,3.47896850134013,0.3,2.25,1.52,
1160,1178.94981615581,1042.6646221203,0.365076984794901,-6.13444290352849,4.9542441368103,0.869022250175476,2666.44141861621,3.4825863742428,0.3,2.25,1.52,
1180,1180.76216988231,1043.50604089149,0.365153040974028,-6.14482829629699,4.84597587585449,0.850421786308289,2673.473476502,3.48839813605876,0.3,2.25,1.52,
1200,1182.4220900761,1044.53418649893,0.365200881249365,-6.15180003718757,4.77351903915405,0.837417960166931,2677.41668441116,3.49165305324367,0.3,2.25,1.52,
1220,1184.13458910784,1045.37929398018,0.365287229774153,-6.1617693429144,4.67931032180786,0.821431040763855,2683.66771230387,3.49680706963915,0.3,2.25,1.52,
1240,1185.8453849884,1046.04903371862,0.365380467967623,-6.17218993800699,4.57728052139282,0.804007768630981,2690.27507930476,3.50224706541864,0.3,2.25,1.52,
1260,1187.44097124618,1046.84116352134,0.365433736322587,-6.17916076969745,4.50088453292847,0.790248274803162,2694.45241989802,3.50568222993434,0.3,2.25,1.52,
1280,1189.04460863085,1047.63281949581,0.365510409947156,-6.18813249418831,4.42072439193726,0.776632010936737,2700.06875095002,3.51029569126084,0.3,2.25,1.52,
1300,1190.73050227387,1048.2279136994,0.365588910649994,-6.19834074067937,4.32545185089111,0.760393440723419,2707.11355784444,3.51607442194224,0.3,2.25,1.52,
1320,1192.30975293597,1048.71902845275,0.365663134201234,-6.20664969791593,4.23783540725708,0.74493283033371,2712.38086564022,3.52038920882263,0.3,2.25,1.52,
1340,1193.80880024256,1049.45510029204,0.365725492137849,-6.2142544170466,4.17144966125488,0.733453571796417,2717.02792013767,3.52419173438878,0.3,2.25,1.52,
1360,1195.34604947543,1049.92031705918,0.365814833793763,-6.22379816990414,4.08695459365845,0.719086468219757,2723.2452001067,3.52927302394972,0.3,2.25,1.52,
1380,1196.94501438223,1050.26477658621,0.365896767086671,-6.23388625943681,3.99580669403076,0.703515470027924,2730.32309741268,3.53504921795318,0.3,2.25,1.52,
1400,1198.38860918693,1050.74534872841,0.365953790785762,-6.24056518262508,3.92864394187927,0.691469073295593,2734.46486502959,3.53842510284265,0.3,2.25,1.52,
1420,1199.83582097415,1051.20288093487,0.366033290835114,-6.24905023230875,3.85760688781738,0.679343998432159,2739.96499101455,3.54290342385619,0.3,2.25,1.52,
1440,1201.34925463856,1051.45394556813,0.366112477923702,-6.25865348589509,3.77518248558044,0.665277719497681,2746.74352528269,3.54841523869589,0.3,2.25,1.52,
1460,1202.80184277838,1051.58618772966,0.366199211342047,-6.2671750417501,3.6952645778656,0.651285529136658,2752.47717636819,3.55307106208445,0.3,2.25,1.52,
1480,1204.16170341566,1051.99081813048,0.366265063051705,-6.27436486347619,3.63554000854492,0.640881776809692,2756.99594478022,3.55673628118189,0.3,2.25,1.52,
1500,1205.60669096981,1052.22959040322,0.366339656215978,-6.28318924277499,3.56396436691284,0.628634572029114,2763.27830782781,3.5618259857951,0.3,2.25,1.52,
1520,1207.05007252602,1051.96694436727,0.366478966990872,-6.29266270509228,3.26250863075256,0.584996342658997,2775.46028987357,3.57167556372838,0.3,2.25,1.52,
1540,1209.12584275239,1037.82480469981,0.36649630780639,-6.289587408575,2.73224282264709,0.488272488117218,2774.70102095911,3.57106242590405,0.3,2.25,1.52,
1560,1210.56909158083,1037.5402496023,0.366554092939726,-6.29758999816946,2.68507266044617,0.479448109865189,2779.57952299781,3.57500024452432,0.3,2.25,1.52,
1580,1211.97767446928,1037.97300617196,0.366639754969139,-6.30669445041021,2.65266609191895,0.473728686571121,2785.67811345296,3.57991706373332,0.3,2.25,1.52,
1600,1213.33875843744,1039.26517364971,0.366686581706074,-6.3152144911293,2.61855554580688,0.467383861541748,2786.58853396829,3.58065051076307,0.3,2.25,1.52,
1620,1214.61983011403,1039.6939535506,0.36680510582086,-6.32403583487691,2.59101629257202,0.462307035923004,2798.94976812749,3.59059469138657,0.3,2.25,1.52,
1640,1215.58870279156,1039.72530895019,0.366873740996079,-6.32417910673385,2.56263160705566,0.457256197929382,2803.57872941222,3.59431174651586,0.3,2.25,1.52,
1660,1215.71759592151,1038.94059454465,0.368128040394534,-6.33580249992347,2.52921414375305,0.451195806264877,2767.68899277154,3.56539518902872,0.3,2.25,1.52,
1680,1210.86423602125,1032.9832662265,0.370000434491086,-6.3450873567793,2.49733567237854,0.446702033281326,2725.11900953721,3.53080309500905,0.3,2.25,1.52,
1700,1205.99519763251,1026.98147511745,0.371378157585666,-6.34873911690449,2.47469663619995,0.443946272134781,2694.01180495268,3.50532004859268,0.3,2.25,1.52,
1720,1200.05382708949,1019.85021865793,0.373130069144712,-6.35320741087755,2.45030498504639,0.441227585077286,2656.1002256642,3.4740229923164,0.3,2.25,1.52,
1740,1193.09398459239,1011.47112833867,0.375115301062202,-6.35770250182464,2.42368149757385,0.438352763652802,2615.09125122164,3.43986568005534,0.3,2.25,1.52,
1760,1185.4086113904,1002.19307811392,0.377232490463301,-6.36175154586974,2.3962607383728,0.435468792915344,2574.05084258247,3.4053588920218,0.3,2.25,1.52,
1780,1178.7173479208,994.053718118711,0.378908241452408,-6.36445948934269,2.37583875656128,0.433609694242477,2542.50537997702,3.37861043452879,0.3,2.25,1.52,
1800,1172.91653427143,986.488082084099,0.380900536497288,-6.36810671306326,2.35092759132385,0.430597305297852,2504.79480731655,3.3463717452505,0.3,2.25,1.52,
1820,1165.13479133148,977.038415087063,0.383174011732414,-6.37133018257863,2.32466077804565,0.42774310708046,2464.13624999005,3.31128487057851,0.3,2.25,1.52,
1840,1156.56604942926,967.809570632495,0.385657682053619,-6.37515629710897,2.29791665077209,0.42463293671608,2423.34841977417,3.27573565284189,0.3,2.25,1.52,
1860,1149.03532158593,958.643650171482,0.387658610189746,-6.37687628855008,2.27731561660767,0.422765642404556,2391.15032379852,3.24741857055165,0.3,2.25,1.52,
1880,1140.89230588558,948.849141286749,0.390081545057907,-6.37901855257909,2.25425982475281,0.420503109693527,2353.26048866978,3.21380120889829,0.3,2.25,1.52,
1900,1132.0159858872,938.125177603909,0.392808478603325,-6.38099761505206,2.22854423522949,0.417813956737518,2312.34192230742,3.1771298529063,0.3,2.25,1.52,
1920,1122.5659268701,926.679355843107,0.395768881266753,-6.38258572988186,2.20153093338013,0.41492161154747,2269.90756444387,3.138686416105,0.3,2.25,1.52,
1940,1113.939540001,914.257444085489,0.398244717816603,-6.38112763104095,2.17936754226685,0.413417100906372,2236.65283260858,3.108256835458,0.3,2.25,1.52,
1960,1104.93101700993,903.376643025649,0.401125031923258,-6.38160604636294,2.15636515617371,0.41109961271286,2198.6430288667,3.07314180701888,0.3,2.25,1.52,
1980,1095.25140644999,891.63204719044,0.404364565292439,-6.38174712218414,2.1305775642395,0.408251851797104,2157.62835328161,3.03483972911259,0.3,2.25,1.52,
2000,1085.00813079828,879.171134463168,0.407897360601793,-6.38132968213541,2.10327696800232,0.405106961727142,2114.93736298951,2.99450531368302,0.3,2.25,1.52,
