s,C, C, m, Pa, 1 / m, 1 / m, kW, m, m, m ^ 2, m ^ 2,
Time,ULT_1,LLT_1,HGT_1,PRS_1,ULOD_1,LLOD_1,HRR_1,FLHGT_1,FBASE_1,FAREA_1,HVENT_1,
760,1137.91232588693,986.512576265962,0.366546291836041,-6.16757072365533,4.50635862350464,0.833926022052765,2719.79082247102,3.52645067331621,0.3,2.25,1.52,
780,1140.57756756679,989.706989646499,0.366489125023667,-6.16887103989522,4.49763202667236,0.830106377601624,2718.75663075292,3.52560528322,0.3,2.25,1.52,
800,1143.13299210275,992.765585601734,0.366434513657215,-6.17010065705911,4.48930168151855,0.826472222805023,2717.76495771328,3.52479446837874,0.3,2.25,1.52,
820,1145.58309349103,995.694069467485,0.366382185431515,-6.17125210745179,4.48131227493286,0.823005437850952,2716.79891955156,3.52400444250049,0.3,2.25,1.52,
840,1147.93632378193,998.502995621801,0.36633236405959,-6.17236469297042,4.47370624542236,0.819705069065094,2715.89922394447,3.52326851995532,0.3,2.25,1.52,
860,1150.19931183269,1001.20171597726,0.366284448711117,-6.17340467372792,4.46646451950073,0.816557228565216,2715.02285499777,3.52255153723324,0.3,2.25,1.52,
880,1152.3764529733,1003.79469662265,0.366238695364015,-6.17440649105036,4.45943737030029,0.81353634595871,2714.19318458902,3.52187263196426,0.3,2.25,1.52,
900,1154.47336814737,1006.28976429165,0.36619442332356,-6.17533881496291,4.45274972915649,0.810649633407593,2713.36851827778,3.52119769806069,0.3,2.25,1.52,
920,1156.49640404979,1008.69307841655,0.366151973199407,-6.17624675822771,4.4462628364563,0.807875990867615,2712.57746086057,3.52055015510972,0.3,2.25,1.52,
940,1158.44777499651,1011.00974778029,0.366111078907938,-6.17710047483409,4.44005823135376,0.80521833896637,2711.81305244427,3.51992431881815,0.3,2.25,1.52,
960,1160.33199976285,1013.24516920049,0.366072247341053,-6.17794735052134,4.43409729003906,0.802665591239929,2711.13534416152,3.51936937711529,0.3,2.25,1.52,
980,1162.15406898202,1015.40407329086,0.366034002718055,-6.17871289553718,4.42836856842041,0.800214111804962,2710.39705105797,3.5187647307735,0.3,2.25,1.52,
1000,1163.91637614275,1017.49021334137,0.365997423853435,-6.17946804410223,4.42278718948364,0.79784631729126,2709.71376866223,3.51820504897424,0.3,2.25,1.52,
1020,1165.6223763275,1019.50812507112,0.365962066738829,-6.18018938155457,4.41740846633911,0.795566737651825,2709.04930251974,3.51766069849302,0.3,2.25,1.52,
1040,1167.27518006283,1021.46160569698,0.365927970174024,-6.18088583488021,4.41224908828735,0.793374061584473,2708.41555757273,3.51714144108662,0.3,2.25,1.52,
1060,1168.87731099685,1023.35390195312,0.36589543968831,-6.1815749002362,4.40723991394043,0.791252195835114,2707.84821335721,3.51667652711343,0.3,2.25,1.52,
1080,1170.43126474474,1025.18727504716,0.365863008016058,-6.18218785670208,4.40235900878906,0.789197862148285,2707.19953110864,3.51614488853095,0.3,2.25,1.52,
1100,1171.93951079572,1026.96656864181,0.365832050020009,-6.18280644207445,4.39771604537964,0.787229359149933,2706.61717077187,3.51566754008637,0.3,2.25,1.52,
1120,1173.40469859431,1028.6928975894,0.365801967223302,-6.1833903658401,4.39316082000732,0.785311341285706,2706.04472356887,3.51519825716431,0.3,2.25,1.52,
1140,1174.82815661829,1030.36918397821,0.365772957323681,-6.18396819766276,4.38873195648193,0.783454716205597,2705.50445729153,3.51475530100371,0.3,2.25,1.52,
1160,1176.21203635614,1031.99777274123,0.365744712046666,-6.18451834727837,4.38446283340454,0.78166002035141,2704.96941027901,3.51431657173027,0.3,2.25,1.52,
1180,1177.09885202841,1032.76661555653,0.365662170868549,-6.18104971653477,4.35583305358887,0.778452157974243,2692.45273968828,3.50403822615575,0.3,2.25,1.52,
1200,1177.15237610196,1033.61199097002,0.365725233612269,-6.18505070232637,4.38008403778076,0.779959499835968,2704.31493423491,3.51377984191627,0.3,2.25,1.52,
1220,1178.07549815963,1034.70145221414,0.365706496960215,-6.18552942633844,4.37796878814697,0.778830647468567,2704.1369927996,3.5136339002985,0.3,2.25,1.52,
1240,1179.14306564598,1035.95977968776,0.365684784378531,-6.18596209426543,4.37496948242188,0.777500689029694,2703.75693866891,3.51332217330604,0.3,2.25,1.52,
1260,1180.2385274978,1037.24674369573,0.365662937416724,-6.18641275770209,4.37175369262695,0.776116371154785,2703.39101957772,3.51302201527501,0.3,2.25,1.52,
1280,1181.33455169436,1038.53342032086,0.365640460968183,-6.18682569140701,4.36845874786377,0.774729073047638,2702.94578374764,3.5126567620162,0.3,2.25,1.52,
1300,1182.41983512385,1039.80557293998,0.36561850000993,-6.18724114266872,4.36517715454102,0.773350656032562,2702.53288406504,3.51231800374662,0.3,2.25,1.52,
1320,1183.48973181739,1041.05891326948,0.365597309017458,-6.18767479717204,4.3618950843811,0.771987736225128,2702.16628958987,3.51201720996674,0.3,2.25,1.52,
1340,1184.54186855825,1042.29142213229,0.365575776634392,-6.18805550960216,4.35872077941895,0.770661771297455,2701.7311866683,3.51166017266613,0.3,2.25,1.52,
1360,1185.57461084741,1043.49975326434,0.36555495327774,-6.18843845201292,4.35558700561523,0.769355714321136,2701.33505484197,3.51133508431152,0.3,2.25,1.52,
1380,1186.58764422908,1044.68538587411,0.365534622924445,-6.18882184391071,4.35255146026611,0.768089056015015,2700.94947377538,3.51101862703998,0.3,2.25,1.52,
1400,1187.58060450772,1045.84628669026,0.365514664871025,-6.18919081456783,4.34954643249512,0.76684296131134,2700.56644333414,3.51070423629993,0.3,2.25,1.52,
1420,1188.55392889653,1046.98376522845,0.365495180797588,-6.18955025959526,4.34659242630005,0.765622138977051,2700.19778573083,3.51040161749242,0.3,2.25,1.52,
1440,1189.50761293156,1048.09776736096,0.365476110212028,-6.18990275544682,4.34372043609619,0.764432013034821,2699.83489742957,3.51010371030177,0.3,2.25,1.52,
1460,1190.44201456279,1049.18806147663,0.365457375918367,-6.19023909440498,4.34086799621582,0.763260900974274,2699.47178431324,3.50980559450433,0.3,2.25,1.52,
1480,1191.3575695442,1050.25637199534,0.365439146992177,-6.1905758888604,4.33811807632446,0.762124001979828,2699.12672316007,3.50952227706855,0.3,2.25,1.52,
1500,1192.25447938305,1051.30298343228,0.365421551447511,-6.1909178445859,4.33547210693359,0.761020600795746,2698.81523754937,3.50926650865261,0.3,2.25,1.52,
1520,1193.13373547588,1052.32775443329,0.365403757469479,-6.1912172204382,4.33279657363892,0.759927868843079,2698.44895177338,3.50896571982617,0.3,2.25,1.52,
1540,1193.99514055948,1053.33173572312,0.365386630261369,-6.19152089101903,4.33024072647095,0.758866548538208,2698.12270606193,3.50869779072086,0.3,2.25,1.52,
1560,1194.83968468448,1054.31513541857,0.365370352906814,-6.19185393395213,4.32769584655762,0.757826387882233,2697.84996661077,3.50847378868345,0.3,2.25,1.52,
1580,1195.66757553109,1055.2785501396,0.365353378918849,-6.19211451836209,4.32521772384644,0.756807565689087,2697.47889073186,3.50816900071198,0.3,2.25,1.52,
1600,1196.47904832868,1056.22351494209,0.365337318205597,-6.1923978288095,4.32282543182373,0.755817413330078,2697.17254003637,3.50791735664891,0.3,2.25,1.52,
1620,1197.27514535499,1057.14872053328,0.365321564439573,-6.19268373880931,4.32041454315186,0.754840791225433,2696.86680445844,3.50766620076032,0.3,2.25,1.52,
1640,1198.05586319997,1058.05571147204,0.365306079558923,-6.1929521335873,4.31807136535645,0.753884613513947,2696.56378521678,3.50741725943243,0.3,2.25,1.52,
1660,1198.82136454455,1058.94570765607,0.365291002973486,-6.19322056071056,4.31582069396973,0.75295752286911,2696.27698110838,3.50718162396453,0.3,2.25,1.52,
1680,1199.57255420992,1059.81784351021,0.365276339613633,-6.19348858078897,4.31357860565186,0.752042472362518,2696.00746255278,3.50696017643188,0.3,2.25,1.52,
1700,1200.30954247651,1060.67272881272,0.365261607619597,-6.19373148714401,4.31137895584106,0.751145958900452,2695.70569606734,3.5067122169111,0.3,2.25,1.52,
1720,1201.03275171564,1061.51223014732,0.365247370759505,-6.19397954450004,4.30926370620728,0.750275850296021,2695.43037773228,3.50648597513083,0.3,2.25,1.52,
1740,1201.74268035019,1062.33551171929,0.365233423938686,-6.19422316284501,4.3071436882019,0.749416172504425,2695.16163911158,3.5062651268328,0.3,2.25,1.52,
1760,1202.43953409343,1063.14323225029,0.365219727756337,-6.1944542070843,4.30509853363037,0.748575687408447,2694.89857204955,3.50604892660075,0.3,2.25,1.52,
1780,1203.12397440101,1063.93538040838,0.365206292371869,-6.19469052530332,4.30304288864136,0.74774843454361,2694.6356805384,3.50583285799369,0.3,2.25,1.52,
1800,1203.79583989669,1064.71310998236,0.36519307140907,-6.19491330914984,4.30104875564575,0.746939241886139,2694.37595205596,3.50561937663581,0.3,2.25,1.52,
1820,1204.45551829113,1065.4767951052,0.365180168100482,-6.19513497616105,4.29910182952881,0.746148586273193,2694.12722427921,3.50541492562918,0.3,2.25,1.52,
1840,1205.10350762115,1066.22624712062,0.36516762549934,-6.19535783814309,4.29719114303589,0.745372295379639,2693.89611922287,3.50522495011989,0.3,2.25,1.52,
1860,1205.74026670773,1066.96252408655,0.365155013626038,-6.19556341139221,4.29533720016479,0.744615316390991,2693.63748102014,3.50501232991622,0.3,2.25,1.52,
1880,1206.365776005,1067.68544163408,0.365143101327188,-6.19578851132598,4.29350090026855,0.743869841098785,2693.43230778946,3.50484365325851,0.3,2.25,1.52,
1900,1206.98042681602,1068.39523691794,0.365131096344605,-6.19599169226363,4.29169225692749,0.743137538433075,2693.19915597036,3.50465196553431,0.3,2.25,1.52,
1920,1207.58453530169,1069.09257626361,0.36511898759469,-6.19617020385191,4.28992652893066,0.742420613765717,2692.93621160785,3.50443577167378,0.3,2.25,1.52,
1940,1208.17846161557,1069.77754603326,0.365107736693525,-6.196383335954,4.28815364837646,0.741710484027863,2692.74270427811,3.5042766611167,0.3,2.25,1.52,
1960,1208.76204985252,1070.45094258786,0.365096014812738,-6.19654555895155,4.28647422790527,0.741022050380707,2692.48777098516,3.50406703285647,0.3,2.25,1.52,
1980,1209.33621116613,1071.11232070041,0.365084836796282,-6.19673684941599,4.28476047515869,0.740339636802673,2692.26674627458,3.50388527753456,0.3,2.25,1.52,
2000,1209.90043366756,1071.76284387929,0.365073998561296,-6.19691940447826,4.2831563949585,0.739678740501404,2692.0701330798,3.50372358901799,0.3,2.25,1.52,
2020,1210.45549868174,1072.40153583181,0.365063090702052,-6.19710014525214,4.28148794174194,0.739019691944122,2691.84291620878,3.50353672417357,0.3,2.25,1.52,
2040,1211.00138009267,1073.0299015697,0.365052480637486,-6.1972675401548,4.27989673614502,0.738373994827271,2691.63705928761,3.50336741773938,0.3,2.25,1.52,
2060,1211.53845081259,1073.64774957464,0.365042045441643,-6.19744276337122,4.27831840515137,0.737744271755219,2691.42899676256,3.50319628941796,0.3,2.25,1.52,
2080,1212.06662836154,1074.25497192472,0.365032128795624,-6.19763053129303,4.27680444717407,0.737127065658569,2691.26331507538,3.50306001302609,0.3,2.25,1.52,
2100,1212.58652029566,1074.85218389019,0.365021881162937,-6.19778085014121,4.27525043487549,0.736511945724487,2691.04725036989,3.5028822880645,0.3,2.25,1.52,
2120,1213.09799663261,1075.44009661261,0.365011808134504,-6.19793151075365,4.27378082275391,0.735914468765259,2690.83787860989,3.50271006024606,0.3,2.25,1.52,
