"Tukutuku Panel"
"Number of HRR Curves","03"
"Heat Flux",25
"Number of HRR Data Pairs",637
"sec,kw/m2"
246.3,92.7
249.3,89.1
252.3,86.6
255.3,87.6
258.3,87.5
261.3,88.8
264.3,88.5
267.3,90.6
270.3,88.8
273.3,90.3
276.3,89.7
279.3,87.9
282.3,88
285.3,88.7
288.3,89.8
291.3,87.9
294.3,84.8
297.3,78.7
300.3,75.5
303.3,70.4
306.3,66.3
309.3,63.7
312.3,61.6
315.3,58.8
318.3,55.9
321.3,51.5
324.3,50.9
327.3,45.7
330.3,40.7
333.3,37.6
336.3,35.3
339.3,35.3
342.3,35.8
345.3,35.8
348.3,36.1
351.3,36
354.3,36.9
357.3,36
360.3,37.3
363.3,36.6
366.3,35.9
369.3,36.3
372.3,36.3
375.3,36.6
378.3,35.4
381.3,33.8
384.3,34.6
387.3,35.8
390.3,35
393.3,33.6
396.3,32.5
399.3,32.8
402.3,34
405.3,34.2
408.3,35.1
411.3,35
414.3,34
417.3,33.4
420.3,33.4
423.3,33.1
426.3,34.5
429.3,33.2
432.3,33
435.3,34
438.3,34.1
441.3,35.7
444.3,35
447.3,34.1
450.3,34.9
453.3,34.5
456.3,34.5
459.3,34.6
462.3,34.9
465.3,33.3
468.3,31.9
471.3,32.7
474.3,33.4
477.3,33.7
480.3,34.5
483.3,34
486.3,33.6
489.3,33.5
492.3,33.9
495.3,33.1
498.3,33.7
501.3,33.9
504.3,33.4
507.3,34
510.3,35.6
513.3,33.4
516.3,33.1
519.3,32.5
522.3,32.2
525.3,32.4
528.3,32.5
531.3,30.8
534.3,32.1
537.3,33.3
540.3,33.7
543.3,32.2
546.3,32.2
549.3,32.4
552.3,32.4
555.3,32.9
558.3,33.6
561.3,32.1
564.3,32.1
567.3,33.1
570.3,32.8
573.3,32.7
576.3,33.2
579.3,31.5
582.3,30.5
585.3,29.7
588.3,29.5
591.3,29.9
594.3,29.8
597.3,29.8
600.3,30.9
603.3,30.5
606.3,29.8
609.3,30.3
612.3,29.6
615.3,30.2
618.3,30
621.3,29.2
624.3,30.6
627.3,29.7
630.3,28.6
633.3,29.4
636.3,29.6
639.3,29
642.3,29.7
645.3,28.5
648.3,29
651.3,28.2
654.3,29.4
657.3,30
660.3,30.2
663.3,30.2
666.3,29
669.3,28.3
672.3,29.3
675.3,29.9
678.3,29.5
681.3,29.3
684.3,28.5
687.3,28.5
690.3,27.7
693.3,28
696.3,27.4
699.3,27.1
702.3,28.3
705.3,29.1
708.3,29
711.3,27.5
714.3,27.3
717.3,28.7
720.3,28.4
723.3,28.1
726.3,28.6
729.3,28.2
732.3,28.1
735.3,29.2
738.3,26.3
741.3,27.9
744.3,27
747.3,26.9
750.3,26
753.3,25.8
756.3,27
759.3,27.5
762.3,27.8
765.3,28.4
768.3,26.7
771.3,26.6
774.3,28
777.3,28.6
