s,C, C, m, Pa, 1 / m, 1 / m, kW, m, m, m ^ 2, m ^ 2,
760,1122.99767732108,998.880800107798,0.363137462651759,-5.864060567432,7.96425533294678,1.39613509178162,2510.76451542917,3.35149454551725,0.3,2.25,1.52,
780,1125.57190162991,1002.0000141996,0.363085438707262,-5.8651127242294,7.94923877716064,1.38984298706055,2509.77656628006,3.35064725932282,0.3,2.25,1.52,
800,1128.04132144991,1004.9867903766,0.363035758012289,-5.86611597682328,7.93480682373047,1.38384461402893,2508.82955167653,3.34983489159439,0.3,2.25,1.52,
820,1130.40957528953,1007.84759936599,0.362988260966489,-5.86705889486297,7.92108631134033,1.37813794612885,2507.92124716226,3.34905555726206,0.3,2.25,1.52,
840,1132.68326925266,1010.5904626931,0.362943101539073,-5.86796322799786,7.90804052352905,1.37270486354828,2507.08410158088,3.34833712801854,0.3,2.25,1.52,
860,1134.87111442162,1013.22509884683,0.362899196969159,-5.86879655764558,7.89541912078857,1.36749947071075,2506.21293491994,3.34758934940939,0.3,2.25,1.52,
880,1136.9761997707,1015.75777255706,0.362857338627781,-5.86959132124474,7.88335037231445,1.36251795291901,2505.40678420465,3.34689723923948,0.3,2.25,1.52,
900,1139.00390877529,1018.19345718832,0.362817104706965,-5.87035814207877,7.87172412872314,1.35775351524353,2504.6204433673,3.3462220078367,0.3,2.25,1.52,
920,1140.95958689492,1020.54037257489,0.362778544338418,-5.87108849683017,7.86062574386597,1.3531858921051,2503.88416987951,3.34558965398527,0.3,2.25,1.52,
940,1142.84752058784,1022.80330117816,0.362741255323476,-5.87177414748474,7.84988975524902,1.34879529476166,2503.15211614058,3.3449608136764,0.3,2.25,1.52,
960,1144.67059218108,1024.98604601375,0.362705535030827,-5.87244590448267,7.83954620361328,1.34457719326019,2502.46574868821,3.3443711180345,0.3,2.25,1.52,
980,1146.43309247082,1027.09427691703,0.362670973868298,-5.87307603991089,7.82958745956421,1.34051740169525,2501.79366742512,3.34379360239309,0.3,2.25,1.52,
1000,1148.1387403743,1029.13236894131,0.362637632679199,-5.87368165434433,7.82001352310181,1.33661425113678,2501.14409987312,3.34323534418896,0.3,2.25,1.52,
1020,1149.78971951099,1031.10360534123,0.362605322682817,-5.87425228438105,7.81079578399658,1.33285903930664,2500.50561124276,3.3426865227646,0.3,2.25,1.52,
1040,1151.38936702255,1033.01151676161,0.362574283909592,-5.87481653318863,7.80181455612183,1.32922685146332,2499.90593094972,3.34217098298717,0.3,2.25,1.52,
1060,1152.94060264767,1034.85987364325,0.362544148978668,-5.87534909720955,7.79311037063599,1.32571542263031,2499.31399804765,3.34166203079802,0.3,2.25,1.52,
1080,1154.44508138506,1036.65146093154,0.362514928540543,-5.87585635839915,7.78479051589966,1.32233870029449,2498.7355865188,3.34116463460561,0.3,2.25,1.52,
1100,1155.90514446571,1038.38891857437,0.362486703653818,-5.87634149861791,7.77669239044189,1.3190610408783,2498.1875998874,3.34069333810904,0.3,2.25,1.52,
1120,1157.32377107921,1040.0752516783,0.3624594801145,-5.87682758958368,7.76879835128784,1.31589639186859,2497.66014906569,3.34023964486911,0.3,2.25,1.52,
1140,1158.70221859186,1041.71316313134,0.362432801135359,-5.87726869661269,7.76120233535767,1.31283247470856,2497.12638518562,3.33978046284925,0.3,2.25,1.52,
1160,1160.04260249146,1043.30402423188,0.362407016944914,-5.87771946974286,7.75383758544922,1.30987441539764,2496.61407854772,3.33933968449974,0.3,2.25,1.52,
1180,1161.3465434296,1044.85074295007,0.362381961881441,-5.87813964189624,7.7465968132019,1.3069851398468,2496.11571306846,3.33891084876658,0.3,2.25,1.52,
1200,1162.61583661785,1046.35548799973,0.362357665568133,-5.87854928434366,7.73965978622437,1.30419957637787,2495.63647393647,3.3384984225023,0.3,2.25,1.52,
1220,1163.85195148492,1047.81966263355,0.362333973008482,-5.87894094327395,7.73284578323364,1.30148494243622,2495.16173184873,3.33808981947422,0.3,2.25,1.52,
1240,1165.05574890409,1049.24499357449,0.36231099804735,-5.87932470671262,7.72628211975098,1.29886114597321,2494.705835196,3.33769739250752,0.3,2.25,1.52,
1260,1166.2290069311,1050.63327339823,0.362288779271828,-5.87969787408039,7.71988916397095,1.296306848526,2494.27755153964,3.33732869507057,0.3,2.25,1.52,
1280,1167.37351165932,1051.98649145943,0.3622668966678,-5.88005215383423,7.71364688873291,1.2938232421875,2493.83273600295,3.33694572558513,0.3,2.25,1.52,
1300,1168.48947520886,1053.30510176473,0.362246011734033,-5.88041662507815,7.70754098892212,1.29139935970306,2493.44529989427,3.33661212423679,0.3,2.25,1.52,
1320,1169.57828097847,1054.5917373144,0.362225000309488,-5.88072260500719,7.70171976089478,1.28906416893005,2492.99836716505,3.33622725476763,0.3,2.25,1.52,
1340,1170.64191510278,1055.84632295905,0.362204833325494,-5.88105504320747,7.69588804244995,1.28677237033844,2492.59013372682,3.33587567443863,0.3,2.25,1.52,
1360,1171.68026032811,1057.07124991648,0.362185244401731,-5.88137175067471,7.69027042388916,1.28454482555389,2492.20230358589,3.33554163391035,0.3,2.25,1.52,
1380,1172.69431425285,1058.26721694717,0.362166203000406,-5.88167344519757,7.68477296829224,1.28236854076386,2491.83333859032,3.33522381309793,0.3,2.25,1.52,
1400,1173.68523859893,1059.43463589028,0.362147328958722,-5.88196374316771,7.67950820922852,1.28026783466339,2491.44179371838,3.33488651144271,0.3,2.25,1.52,
1420,1174.65385926283,1060.57551098067,0.362129272323228,-5.8822629094317,7.67430830001831,1.27821290493011,2491.09402220583,3.33458689227174,0.3,2.25,1.52,
1440,1175.60137724286,1061.69014901816,0.362111302198919,-5.88253689578685,7.66912221908569,1.27618908882141,2490.7178303885,3.33426275960427,0.3,2.25,1.52,
1460,1176.52762347861,1062.78000155765,0.362093858756858,-5.88280153709833,7.66416692733765,1.2742292881012,2490.36697823465,3.33396043350781,0.3,2.25,1.52,
1480,1176.98152922628,1063.00540660603,0.361928929547989,-5.87656503144171,7.64401054382324,1.27490222454071,2471.36060577824,3.31754447081509,0.3,2.25,1.52,
1500,1177.04553484098,1063.68697318994,0.36200499098619,-5.88085668802773,7.66280698776245,1.27367222309113,2481.58496644851,3.32638471324129,0.3,2.25,1.52,
1520,1150.80043671444,977.089437886387,0.382378731834732,-6.36015918064846,2.66663765907288,0.507194340229034,2475.47191050732,3.32110184248976,0.3,2.25,1.52,
1540,1141.52079551392,952.407489156052,0.384574943527703,-6.35583077670789,2.34129428863525,0.441265791654587,2451.28502277904,3.30012255025618,0.3,2.25,1.52,
1560,1134.59498338791,943.312243992641,0.386102653233378,-6.35707697693375,2.3170382976532,0.438521802425385,2427.65829329498,3.27950886570102,0.3,2.25,1.52,
1580,1128.97171973325,936.478003576615,0.38739997844292,-6.35780367518531,2.30570220947266,0.438078373670578,2407.4824893791,3.26181052973252,0.3,2.25,1.52,
1600,1123.38149264201,929.729746786276,0.388879594355695,-6.3585575633075,2.29255604743958,0.43718233704567,2384.50891271435,3.24154926999233,0.3,2.25,1.52,
1620,1117.67733989607,922.82702747526,0.390477875678841,-6.35932093315666,2.27793121337891,0.435959607362747,2360.1243887834,3.2199150931271,0.3,2.25,1.52,
1640,1111.81391526799,915.723106205593,0.392180402283384,-6.36001409963916,2.26238489151001,0.434546113014221,2334.73353907329,3.1972450865772,0.3,2.25,1.52,
1660,1106.50326529114,909.245408516327,0.393598333187168,-6.36054503846379,2.24960136413574,0.433513015508652,2314.66181849713,3.17921931506236,0.3,2.25,1.52,
1680,1101.06925179813,902.682584597079,0.395212023765918,-6.36076939618261,2.23594450950623,0.432314455509186,2291.68393452337,3.15846809230675,0.3,2.25,1.52,
1700,1095.3337854804,895.732300326979,0.396979474516915,-6.36096231481608,2.22080302238464,0.430839866399765,2267.08787122793,3.13611669061859,0.3,2.25,1.52,
1720,1089.32451910482,888.440567298461,0.398875723694818,-6.36110493456762,2.20477342605591,0.429209977388382,2241.40021810002,3.11261744184664,0.3,2.25,1.52,
1740,1083.42879956662,881.227115193734,0.400632092538542,-6.36099644421084,2.18979382514954,0.42772701382637,2218.71537837468,3.09173045973066,0.3,2.25,1.52,
1760,1078.21043757376,874.81427070207,0.401210183434738,-6.34307514277846,2.17557954788208,0.426145404577255,2196.12996083221,3.07080733726306,0.3,2.25,1.52,
1780,1073.46978080775,871.497560472593,0.404267790752556,-6.36380130512091,2.15910506248474,0.422886520624161,2171.50113315518,3.04784351212815,0.3,2.25,1.52,
1800,1067.60016918816,864.346304443694,0.406361572811747,-6.36326215405906,2.14221596717834,0.42082804441452,2145.67889204918,3.02359851296497,0.3,2.25,1.52,
1820,1061.28026282126,856.657062823714,0.408600473288854,-6.36249709406199,2.12497472763062,0.418773680925369,2118.96677031868,2.99833305406446,0.3,2.25,1.52,
1840,1055.27883336471,849.30697166268,0.410541847972323,-6.36143163447523,2.11030340194702,0.417188227176666,2096.99041417119,2.97740322368597,0.3,2.25,1.52,
1860,1049.17776272535,841.920383715091,0.41267958499809,-6.36007674425102,2.0956130027771,0.415596395730972,2072.96574793935,2.95437149018077,0.3,2.25,1.52,
1880,1042.72337238583,834.080044687327,0.415019082716792,-6.35855917813723,2.07947325706482,0.413707613945007,2047.37642527271,2.92966293496491,0.3,2.25,1.52,
1900,1035.96293673351,825.853356229095,0.417521456138011,-6.35660093340462,2.0624988079071,0.411654949188232,2020.78799169132,2.9037925748933,0.3,2.25,1.52,
1920,1028.92593861031,817.284775378033,0.420179079155248,-6.35440570684178,2.04494094848633,0.409479111433029,1993.43997977869,2.87696918780569,0.3,2.25,1.52,
1940,1022.3256974218,809.193815127916,0.42246771908431,-6.35169587356975,2.03009510040283,0.40780907869339,1971.07605186946,2.85486970862438,0.3,2.25,1.52,
1960,1005.69587367374,792.204061525597,0.425800943464489,-6.33989398896891,2.02533268928528,0.411739557981491,1946.47532758545,2.83038541020358,0.3,2.25,1.52,
1980,994.97743137681,779.508399841703,0.428717963231661,-6.33475391770651,2.01605272293091,0.412484288215637,1920.43111080956,2.80426126397165,0.3,2.25,1.52,
2000,984.682078792249,771.612821021509,0.431915379635578,-6.3332882546369,2.00265550613403,0.410525649785995,1893.47420476458,2.77699677115388,0.3,2.25,1.52,
2020,976.902624570284,761.169482894774,0.434802648716929,-6.33007332360804,1.98600232601166,0.408591330051422,1865.83020329776,2.74879437430323,0.3,2.25,1.52,
2040,970.356040745675,753.021929563419,0.437848520392872,-6.32313814557295,1.96842479705811,0.406088471412659,1841.87370577901,2.72415049637652,0.3,2.25,1.52,
2060,963.215321244803,744.33162357455,0.440816537676912,-6.31787690286323,1.9534158706665,0.40422111749649,1817.53776737693,2.69891857780755,0.3,2.25,1.52,
2080,955.760260722157,735.24353598533,0.444075362557593,-6.3121123065456,1.93683588504791,0.401919990777969,1791.51266523524,2.67170998153687,0.3,2.25,1.52,
2100,948.062991419238,725.843941274028,0.447558731122446,-6.30575298203913,1.91924679279327,0.399324864149094,1764.5253338218,2.64324375116317,0.3,2.25,1.52,
2120,940.146940583166,716.170178414449,0.451249879738656,-6.29874328767701,1.90097296237946,0.396507650613785,1736.84395859895,2.61377273535766,0.3,2.25,1.52,
2140,932.022866833411,706.239032362278,0.455144639144757,-6.29102003161106,1.88217282295227,0.393498122692108,1708.64542857864,2.5834599094837,0.3,2.25,1.52,
2160,924.461640138733,696.943631025878,0.458459660710692,-6.28276897251437,1.86657786369324,0.391213327646255,1685.86035646364,2.55874645491883,0.3,2.25,1.52,
2180,916.747400447691,687.570797518042,0.462205356969914,-6.27438838903388,1.85043728351593,0.388685196638107,1660.48140001568,2.53098249346823,0.3,2.25,1.52,
2200,908.751925177618,677.824335631551,0.466260784262212,-6.26516958505172,1.83284759521484,0.385707974433899,1633.81674287668,2.50153633353723,0.3,2.25,1.52,
2220,899.899327266882,672.785279045645,0.470656526464532,-6.26338846380575,1.81481647491455,0.380308926105499,1606.34199036858,2.47089237511524,0.3,2.25,1.52,
2240,891.457943845376,662.563539665101,0.47523045781631,-6.25278053340197,1.79580187797546,0.376751720905304,1578.26657639193,2.43925184253022,0.3,2.25,1.52,
2260,882.775903402451,652.014100718627,0.480053260098357,-6.24105349996009,1.77623546123505,0.372971028089523,1549.71889875593,2.40673086537091,0.3,2.25,1.52,
2280,876.835304291691,641.248129391498,0.483392251123119,-6.22719763272136,1.75733482837677,0.36963626742363,1526.14379776987,2.37960251862402,0.3,2.25,1.52,
2300,870.474996484297,632.946126973077,0.488418603696179,-6.21617404044625,1.73784327507019,0.365420699119568,1500.74459199562,2.35009225862091,0.3,2.25,1.52,
2320,862.580806481262,623.264508499894,0.493370738321131,-6.20357465119158,1.71875822544098,0.361252009868622,1474.03548201326,2.31873500988697,0.3,2.25,1.52,
2340,854.196283502826,613.011883129283,0.498658149872265,-6.18933509664647,1.69923746585846,0.356909871101379,1446.55651037098,2.28611606234804,0.3,2.25,1.52,
2360,845.467581796884,602.349817838893,0.504259837387945,-6.17356582966811,1.67929136753082,0.352358132600784,1418.53132382218,2.25246349147295,0.3,2.25,1.52,
2380,836.458478320916,591.353209932973,0.510168399548815,-6.15629167614861,1.65897953510284,0.34758585691452,1390.08900257904,2.21789963493637,0.3,2.25,1.52,
2400,827.225589000902,580.084279036368,0.516315876860391,-6.13718402115256,1.63844513893127,0.342577368021011,1361.97263549945,2.18331227488769,0.3,2.25,1.52,
2420,817.830104364249,575.968814590284,0.521731247773552,-6.13272231085294,1.62178146839142,0.335513859987259,1338.50898160599,2.15411905451623,0.3,2.25,1.52,
2440,809.091218416987,565.607977090368,0.527725971227009,-6.11372338318459,1.6044294834137,0.331405103206635,1312.79924401864,2.12177653136879,0.3,2.25,1.52,
2460,800.01589409645,554.663129856481,0.534178011292733,-6.09271863652769,1.58550143241882,0.326417863368988,1286.01452863062,2.08767489864855,0.3,2.25,1.52,
2480,790.693591897073,543.384537640642,0.541027674537882,-6.06971989608805,1.56574177742004,0.321010947227478,1258.59507349016,2.05232077771323,0.3,2.25,1.52,
2500,781.15997320741,531.835362732228,0.548254240238534,-6.04476942560516,1.54542028903961,0.315242975950241,1230.73833194535,2.01592633886467,0.3,2.25,1.52,
2520,775.330695935635,521.598491806067,0.555171851693452,-6.01940043099096,1.52066278457642,0.307839572429657,1202.56091789013,1.97860656617962,0.3,2.25,1.52,
2540,766.757661057334,510.833534063506,0.563109454357231,-5.99418319073251,1.49703741073608,0.300426095724106,1174.14287625189,1.94043280989055,0.3,2.25,1.52,
2560,757.701733319959,499.532993949991,0.570607590471306,-5.9645232001143,1.4756783246994,0.293650537729263,1148.54633385183,1.90557172220204,0.3,2.25,1.52,
2580,748.950861333001,488.864261982091,0.577878421511794,-5.93585958182187,1.45782613754272,0.287996470928192,1124.39082536781,1.87224309495508,0.3,2.25,1.52,
2600,739.956435889443,477.862272018799,0.585857970644675,-5.90464175123868,1.43866109848022,0.281564235687256,1098.70086366692,1.83632244696052,0.3,2.25,1.52,
2620,729.999127805425,473.522763760958,0.594554722363917,-5.89233098589555,1.41821217536926,0.271111696958542,1072.19478660988,1.79872846768292,0.3,2.25,1.52,
2640,712.783336281754,457.227760897364,0.605037269943102,-5.84650014707381,1.40586817264557,0.266934186220169,1045.19206972381,1.75985220678024,0.3,2.25,1.52,
2660,700.850259299258,442.521971343724,0.614672466281943,-5.79635721804049,1.38851249217987,0.260858505964279,1017.85174200265,1.71987092612154,0.3,2.25,1.52,
2680,689.550861570287,429.293430334469,0.62482739649491,-5.74887734229843,1.36868357658386,0.253172397613525,990.27418551992,1.6788844884316,0.3,2.25,1.52,
2700,678.386599546148,416.183691987107,0.635441486571381,-5.69888073933991,1.34799242019653,0.244845435023308,962.53150261431,1.63695564184893,0.3,2.25,1.52,
2720,672.463686528411,404.88019458849,0.645555215031247,-5.65021172020122,1.32088971138,0.23444102704525,934.679608201562,1.59412582943846,0.3,2.25,1.52,
2740,662.747401823483,392.888012161371,0.655853110650533,-5.59776489978574,1.29847323894501,0.224965527653694,910.045179312443,1.55560090534755,0.3,2.25,1.52,
2760,653.094451889699,381.517390535644,0.665939175958089,-5.54662775768932,1.28027701377869,0.217018097639084,886.411596470467,1.51804853284918,0.3,2.25,1.52,
2780,641.875130712314,375.990155328667,0.677723785273677,-5.51216974059705,1.26143276691437,0.204478651285172,861.512821204755,1.47783017373041,0.3,2.25,1.52,
2800,631.735028528721,364.636887428783,0.689061081927883,-5.46385544993083,1.24090433120728,0.195117637515068,835.818792666584,1.43558919641522,0.3,2.25,1.52,
2820,621.247418568798,352.358868777569,0.7015075731776,-5.39951238857988,1.2198394536972,0.18477039039135,809.654864647025,1.39176723559494,0.3,2.25,1.52,
2840,610.57702112656,339.840144499097,0.714592963441348,-5.32969472362855,1.19817197322845,0.173818334937096,783.170602459349,1.34653458602809,0.3,2.25,1.52,
2860,599.759619114076,327.157589117309,0.728312668263672,-5.25429959876277,1.17604970932007,0.162301704287529,756.454288710024,1.29996585997274,0.3,2.25,1.52,
2880,588.824499240386,314.355593369903,0.742671648678631,-5.17310553332052,1.15353155136108,0.150234743952751,729.565509925023,1.25208908088814,0.3,2.25,1.52,
2900,577.790286852586,301.467956373958,0.757683870937342,-5.08588456417799,1.13065719604492,0.137627989053726,702.548028777163,1.20290450033049,0.3,2.25,1.52,
2920,572.224828523229,289.462160749727,0.772232616648003,-4.99548063256876,1.10156226158142,0.123812220990658,675.435863317043,1.15239297583123,0.3,2.25,1.52,
2940,562.102284854118,277.001999354861,0.788663589513475,-4.89970453458889,1.0760133266449,0.109586976468563,648.255988764063,1.10051888913441,0.3,2.25,1.52,
2960,550.319257856603,269.619919949871,0.806195371864984,-4.83569372981813,1.05073094367981,0.0919040367007256,621.029561334162,1.04723046403339,0.3,2.25,1.52,
2980,540.240977167095,257.665636332831,0.821078648909064,-4.73218449585893,1.02887749671936,0.0790329501032829,598.609101396595,1.00228610993134,0.3,2.25,1.52,
3000,530.103530862581,246.110994546833,0.837541285175906,-4.62802540770125,1.00819444656372,0.0663283467292786,574.291313119707,0.952381218544802,0.3,2.25,1.52,
3020,519.829131754617,234.01699125448,0.85515087182564,-4.51161514899094,0.986213862895966,0.0528141483664513,549.285919266002,0.899724691087706,0.3,2.25,1.52,
3040,509.407988568714,221.803849066062,0.874139031992088,-4.38596252223461,0.963018953800201,0.038461696356535,523.418761789569,0.843717103432638,0.3,2.25,1.52,
3060,498.912969662429,209.379305398128,0.894421243116739,-4.24927216908393,0.938789427280426,0.023595105856657,496.976847505052,0.784720872303625,0.3,2.25,1.52,
3080,494.976385987613,205.717796708332,0.916047392163713,-4.189784144786,0.903649926185608,0.0031844200566411,470.074779172969,0.722731745721957,0.3,2.25,1.52,
3100,486.470136958067,202.006616698526,0.950507828224613,-4.12502538471538,0.87373548746109,0.000487174082081765,442.769435124109,0.657596253578036,0.3,2.25,1.52,
3120,477.11981500904,200.349095884886,0.986053124616158,-4.09334666406281,0.846795082092285,0.000300212705042213,415.087220185743,0.589052128385307,0.3,2.25,1.52,
3140,472.896217505883,199.349752544935,1.02222000007413,-4.06802079600448,0.81595641374588,0.00028600191581063,387.033557843998,0.516729101505797,0.3,2.25,1.52,
3160,463.730535336254,197.80553545226,1.06231332366987,-4.0420384626561,0.789210855960846,0.000285631627775729,358.596393547537,0.440130778762851,0.3,2.25,1.52,
3180,453.965670650589,195.923694083586,1.10485667107893,-4.01336758765656,0.763050556182861,0.000286649941699579,329.747440957672,0.358601278071181,0.3,2.25,1.52,
3200,443.868203415385,193.877611851899,1.15061490539856,-3.98387090557697,0.736681401729584,0.000287892355117947,300.442457024152,0.271273006825982,0.3,2.25,1.52,
3220,433.531952124635,191.7255542604,1.20016707423359,-3.95428602230476,0.709680378437042,0.000289223942672834,270.619414382158,0.176980405515502,0.3,2.25,1.52,
3240,421.119100578181,190.149637205828,1.25530856591554,-3.93254587049904,0.683158457279205,0.000290207914076746,240.1935244926,0.0741127421135372,0.3,2.25,1.52,
3260,410.68203707902,188.03731759386,1.31442501813056,-3.90804819107207,0.653555035591125,0.000291537580778822,209.047447390288,-0.0396489962012685,0.3,2.25,1.52,
3280,400.074283333656,185.715378017761,1.38057969449917,-3.8815180167406,0.621973991394043,0.000293013377813622,177.011516312967,-0.16784390846931,0.3,2.25,1.52,
3300,389.390784476162,183.337799270039,1.45531656072326,-3.85678738621616,0.587621331214905,0.000294540077447891,143.821713619616,-0.316345001011497,0.3,2.25,1.52,
3320,378.797395660516,180.949993040458,1.54182625277322,-3.83563320564509,0.549224674701691,0.000296089448966086,109.019757628372,-0.496218334975944,0.3,2.25,1.52,
3340,371.988862582547,178.857924722703,1.64497966041748,-3.82225473231078,0.502257168292999,0.00029746035579592,71.6504463188299,-0.733438922412427,0.3,2.25,1.52,
3360,363.598948748686,177.004287956922,1.78645234840788,-3.82475773645116,0.448278248310089,0.000298685627058148,28.6131517391023,-1.13221818232033,0.3,2.25,1.52,
3380,365.662931211694,177.062896563495,1.98773985183433,-3.85761478584,0.419674634933472,0.000298646627925336,0,-2.03108250193235,0.3,2.25,1.52,
3400,360.660352936105,175.947949971314,2.00279205210351,-3.84385162211319,0.422987937927246,0.000299388339044526,0,-2.03108250193235,0.3,2.25,1.52,
3420,355.795409906845,173.235786621814,2.0085120406937,-3.80507146010025,0.426260739564896,0.000301208114251494,0,-2.03108250193235,0.3,2.25,1.52,
3440,351.142820500684,170.580104334047,2.01397951672318,-3.76564089949087,0.429438412189484,0.000303011533105746,0,-2.03108250193235,0.3,2.25,1.52,
3460,346.692750732164,168.056970786625,2.01920637696574,-3.7276214096061,0.432522386312485,0.000304745073663071,0,-2.03108250193235,0.3,2.25,1.52,
